filename; result; heuristic; depth
j3017_3.sm; 71; 11; 4
j3017_3.sm; 73; 21; 3
j3017_3.sm; 73; 21; 4
j3017_3.sm; 75; 12; 0
j3017_3.sm; 75; 21; 0
j3017_3.sm; 77; 12; 1
j3017_3.sm; 77; 21; 1
j3017_3.sm; 82; 2; 0
j3017_3.sm; 83; 10; 4
j3017_3.sm; 90; 11; 0
j3017_3.sm; 90; 11; 1
j3017_3.sm; 916; 0; 0
j3017_3.sm; 93; 3; 3
j3017_3.sm; 97; 2; 1
j3017_4.sm; 106; 11; 4
j3017_4.sm; 111; 16; 0
j3017_4.sm; 111; 2; 0
j3017_4.sm; 112; 3; 4
j3017_4.sm; 118; 10; 0
j3017_4.sm; 118; 9; 0
j3017_4.sm; 121; 10; 1
j3017_4.sm; 121; 9; 1
j3017_4.sm; 128; 16; 2
j3017_4.sm; 128; 16; 3
j3017_4.sm; 128; 16; 4
j3017_4.sm; 128; 2; 2
j3017_4.sm; 128; 2; 3
j3017_4.sm; 128; 2; 4
j3017_4.sm; 3396; 0; 1
j3017_4.sm; 49; Optimal; Time
j3017_4.sm; 55; 11; 3
j3017_4.sm; 60; 11; 2
j3017_4.sm; 68; 11; 1
j3017_4.sm; 71; 12; 2
j3017_4.sm; 71; 21; 2
j3017_4.sm; 71; 21; 3
j3017_4.sm; 74; 15; 2
j3017_4.sm; 76; 10; 4
j3017_4.sm; 76; 21; 4
j3017_4.sm; 76; 9; 4
j3017_4.sm; 77; 11; 0
j3017_4.sm; 78; 10; 2
j3017_4.sm; 78; 10; 3
j3017_4.sm; 78; 9; 2
j3017_4.sm; 78; 9; 3
j3017_4.sm; 79; 15; 1
j3017_4.sm; 80; 12; 3
j3017_4.sm; 80; 12; 4
j3017_4.sm; 80; 3; 0
j3017_4.sm; 809; 0; 0
j3017_4.sm; 82; 12; 0
j3017_4.sm; 82; 12; 1
j3017_4.sm; 84; 3; 1
j3017_4.sm; 86; 15; 4
j3017_4.sm; 86; 16; 1
j3017_4.sm; 86; 2; 1
j3017_4.sm; 87; 3; 2
j3017_4.sm; 88; 15; 3
j3017_4.sm; 88; 21; 0
j3017_4.sm; 88; 21; 1
j3017_4.sm; 89; 3; 3
j3017_4.sm; 93; 15; 0
j3017_5.sm; 100; 9; 0
j3017_5.sm; 100; 9; 1
j3017_5.sm; 111; 21; 0
j3017_5.sm; 111; 21; 1
j3017_5.sm; 112; 12; 0
j3017_5.sm; 112; 12; 1
j3017_5.sm; 120; 10; 0
j3017_5.sm; 120; 10; 1
j3017_5.sm; 121; 15; 3
j3017_5.sm; 123; 15; 4
j3017_5.sm; 126; 15; 0
j3017_5.sm; 128; 2; 1
j3017_5.sm; 129; 16; 1
j3017_5.sm; 136; 15; 2
j3017_5.sm; 143; 2; 0
j3017_5.sm; 144; 16; 0
j3017_5.sm; 153; 16; 3
j3017_5.sm; 155; 15; 1
j3017_5.sm; 155; 16; 4
j3017_5.sm; 155; 2; 3
j3017_5.sm; 155; 2; 4
j3017_5.sm; 156; 2; 2
j3017_5.sm; 157; 16; 2
j3017_5.sm; 167; 3; 0
j3017_5.sm; 168; 3; 4
j3017_5.sm; 170; 3; 1
j3017_5.sm; 189; 3; 2
j3017_5.sm; 189; 3; 3
j3017_5.sm; 3509; 0; 1
j3017_5.sm; 47; Optimal; Time
j3017_5.sm; 51; 9; 2
j3017_5.sm; 55; 11; 4
j3017_5.sm; 56; 11; 3
j3017_5.sm; 57; 10; 4
j3017_5.sm; 57; 11; 1
j3017_5.sm; 57; 11; 2
j3017_5.sm; 57; 12; 4
j3017_5.sm; 57; 21; 4
j3017_5.sm; 60; 11; 0
j3017_5.sm; 61; 9; 4
j3017_5.sm; 63; 9; 3
j3017_5.sm; 77; 12; 3
j3017_5.sm; 77; 21; 2
j3017_5.sm; 77; 21; 3
j3017_5.sm; 78; 12; 2
j3017_5.sm; 82; 10; 3
j3017_5.sm; 841; 0; 0
j3017_5.sm; 90; 10; 2
j3017_6.sm; 100; 3; 0
j3017_6.sm; 101; 15; 0
j3017_6.sm; 103; 15; 4
j3017_6.sm; 104; 15; 2
j3017_6.sm; 105; 3; 1
j3017_6.sm; 108; 16; 1
j3017_6.sm; 108; 16; 2
j3017_6.sm; 108; 16; 3
j3017_6.sm; 108; 2; 2
j3017_6.sm; 108; 2; 3
j3017_6.sm; 117; 3; 3
j3017_6.sm; 118; 2; 1
j3017_6.sm; 124; 3; 2
j3017_6.sm; 126; 16; 4
j3017_6.sm; 126; 2; 4
j3017_6.sm; 134; 15; 3
j3017_6.sm; 138; 3; 4
j3017_6.sm; 3943; 0; 1
j3017_6.sm; 63; Optimal; Time
j3017_6.sm; 76; 10; 2
j3017_6.sm; 76; 12; 2
j3017_6.sm; 76; 12; 4
j3017_6.sm; 76; 21; 2
j3017_6.sm; 76; 21; 4
j3017_6.sm; 76; 9; 2
j3017_6.sm; 80; 10; 3
j3017_6.sm; 80; 10; 4
j3017_6.sm; 80; 9; 3
j3017_6.sm; 80; 9; 4
j3017_6.sm; 82; 11; 1
j3017_6.sm; 82; 11; 2
j3017_6.sm; 82; 11; 3
j3017_6.sm; 82; 11; 4
j3017_6.sm; 82; 21; 3
j3017_6.sm; 88; 16; 0
j3017_6.sm; 91; 12; 0
j3017_6.sm; 91; 12; 1
j3017_6.sm; 91; 12; 3
j3017_6.sm; 91; 21; 0
j3017_6.sm; 91; 21; 1
j3017_6.sm; 92; 15; 1
j3017_6.sm; 94; 11; 0
j3017_6.sm; 95; 10; 0
j3017_6.sm; 95; 9; 0
j3017_6.sm; 973; 0; 0
j3017_6.sm; 98; 10; 1
j3017_6.sm; 98; 2; 0
j3017_6.sm; 98; 9; 1
j3017_7.sm; 106; 10; 2
j3017_7.sm; 108; 16; 0
j3017_7.sm; 108; 16; 1
j3017_7.sm; 108; 2; 0
j3017_7.sm; 108; 2; 1
j3017_7.sm; 109; 9; 2
j3017_7.sm; 115; 3; 4
j3017_7.sm; 117; 3; 1
j3017_7.sm; 119; 3; 2
j3017_7.sm; 119; 3; 3
j3017_7.sm; 121; 16; 4
j3017_7.sm; 121; 2; 4
j3017_7.sm; 123; 16; 2
j3017_7.sm; 123; 2; 2
j3017_7.sm; 123; 3; 0
j3017_7.sm; 124; 10; 0
j3017_7.sm; 124; 12; 0
j3017_7.sm; 124; 9; 0
j3017_7.sm; 125; 16; 3
j3017_7.sm; 125; 2; 3
j3017_7.sm; 128; 10; 1
j3017_7.sm; 128; 12; 1
j3017_7.sm; 128; 9; 1
j3017_7.sm; 130; 15; 3
j3017_7.sm; 1317; 0; 0
j3017_7.sm; 132; 15; 4
j3017_7.sm; 57; Optimal; Time
j3017_7.sm; 60; 11; 0
j3017_7.sm; 60; 11; 1
j3017_7.sm; 60; 11; 2
j3017_7.sm; 60; 11; 3
j3017_7.sm; 60; 11; 4
j3017_7.sm; 63; 12; 4
j3017_7.sm; 63; 21; 4
j3017_7.sm; 6324; 0; 1
j3017_7.sm; 68; 12; 3
j3017_7.sm; 68; 21; 3
j3017_7.sm; 79; 21; 0
j3017_7.sm; 79; 21; 1
j3017_7.sm; 81; 12; 2
j3017_7.sm; 81; 21; 2
j3017_7.sm; 84; 10; 3
j3017_7.sm; 84; 10; 4
j3017_7.sm; 84; 9; 3
j3017_7.sm; 84; 9; 4
j3017_7.sm; 87; 15; 0
j3017_7.sm; 91; 15; 2
j3017_7.sm; 98; 15; 1
j3017_8.sm; 102; 10; 3
j3017_8.sm; 102; 3; 3
j3017_8.sm; 102; 3; 4
j3017_8.sm; 103; 12; 0
j3017_8.sm; 103; 21; 0
j3017_8.sm; 104; 10; 2
j3017_8.sm; 105; 10; 4
j3017_8.sm; 106; 15; 1
j3017_8.sm; 107; 10; 0
j3017_8.sm; 112; 15; 3
j3017_8.sm; 123; 15; 0
j3017_8.sm; 123; 15; 4
j3017_8.sm; 123; 16; 1
j3017_8.sm; 123; 2; 1
j3017_8.sm; 125; 16; 4
j3017_8.sm; 126; 16; 2
j3017_8.sm; 127; 16; 3
j3017_8.sm; 127; 2; 2
j3017_8.sm; 127; 2; 3
j3017_8.sm; 127; 2; 4
j3017_8.sm; 128; 2; 0
j3017_8.sm; 136; 16; 0
j3017_8.sm; 139; 15; 2
j3017_8.sm; 3177; 0; 1
j3017_8.sm; 61; Optimal; Time
j3017_8.sm; 75; 12; 2
j3017_8.sm; 75; 12; 3
j3017_8.sm; 75; 21; 3
j3017_8.sm; 75; 21; 4
j3017_8.sm; 78; 11; 0
j3017_8.sm; 78; 11; 1
j3017_8.sm; 78; 11; 2
j3017_8.sm; 78; 12; 4
j3017_8.sm; 80; 12; 1
j3017_8.sm; 82; 11; 3
j3017_8.sm; 82; 11; 4
j3017_8.sm; 83; 21; 2
j3017_8.sm; 83; 9; 0
j3017_8.sm; 83; 9; 1
j3017_8.sm; 84; 9; 2
j3017_8.sm; 843; 0; 0
j3017_8.sm; 85; 9; 4
j3017_8.sm; 87; 9; 3
j3017_8.sm; 88; 21; 1
j3017_8.sm; 91; 3; 0
j3017_8.sm; 94; 3; 2
j3017_8.sm; 97; 10; 1
j3017_8.sm; 99; 3; 1
j3017_9.sm; 105; 11; 2
j3017_9.sm; 105; 12; 2
j3017_9.sm; 111; 10; 0
j3017_9.sm; 111; 11; 3
j3017_9.sm; 111; 12; 3
j3017_9.sm; 111; 9; 0
j3017_9.sm; 116; 15; 0
j3017_9.sm; 117; 15; 1
j3017_9.sm; 119; 2; 1
j3017_9.sm; 119; 2; 2
j3017_9.sm; 119; 2; 3
j3017_9.sm; 124; 16; 0
j3017_9.sm; 125; 15; 4
j3017_9.sm; 125; 2; 4
j3017_9.sm; 129; 16; 1
j3017_9.sm; 131; 16; 2
j3017_9.sm; 133; 16; 3
j3017_9.sm; 137; 16; 4
j3017_9.sm; 139; 15; 3
j3017_9.sm; 142; 15; 2
j3017_9.sm; 1940; 0; 1
j3017_9.sm; 48; Optimal; Time
j3017_9.sm; 53; 21; 2
j3017_9.sm; 53; 21; 3
j3017_9.sm; 53; 21; 4
j3017_9.sm; 623; 0; 0
j3017_9.sm; 66; 11; 4
j3017_9.sm; 66; 12; 4
j3017_9.sm; 69; 11; 0
j3017_9.sm; 69; 11; 1
j3017_9.sm; 69; 12; 0
j3017_9.sm; 69; 12; 1
j3017_9.sm; 69; 21; 0
j3017_9.sm; 69; 21; 1
j3017_9.sm; 77; 3; 0
j3017_9.sm; 78; 10; 2
j3017_9.sm; 78; 9; 2
j3017_9.sm; 80; 3; 1
j3017_9.sm; 80; 3; 2
j3017_9.sm; 82; 10; 3
j3017_9.sm; 82; 3; 3
j3017_9.sm; 82; 9; 3
j3017_9.sm; 84; 10; 4
j3017_9.sm; 84; 9; 4
j3017_9.sm; 92; 10; 1
j3017_9.sm; 92; 9; 1
j3017_9.sm; 95; 3; 4
j3017_9.sm; 97; 2; 0
j3018_1.sm; 1032; 0; 0
j3018_1.sm; 104; 15; 2
j3018_1.sm; 113; 15; 4
j3018_1.sm; 114; 2; 4
j3018_1.sm; 120; 16; 0
j3018_1.sm; 120; 2; 0
j3018_1.sm; 124; 16; 2
j3018_1.sm; 124; 2; 2
j3018_1.sm; 128; 16; 1
j3018_1.sm; 128; 16; 3
j3018_1.sm; 128; 2; 1
j3018_1.sm; 128; 2; 3
j3018_1.sm; 131; 15; 1
j3018_1.sm; 134; 16; 4
j3018_1.sm; 135; 3; 4
j3018_1.sm; 141; 15; 3
j3018_1.sm; 144; 3; 3
j3018_1.sm; 3768; 0; 1
j3018_1.sm; 53; Optimal; Time
j3018_1.sm; 55; 12; 3
j3018_1.sm; 55; 21; 3
j3018_1.sm; 59; 12; 4
j3018_1.sm; 59; 21; 4
j3018_1.sm; 76; 11; 3
j3018_1.sm; 76; 11; 4
j3018_1.sm; 76; 12; 0
j3018_1.sm; 76; 12; 1
j3018_1.sm; 76; 21; 0
j3018_1.sm; 76; 21; 1
j3018_1.sm; 76; 21; 2
j3018_1.sm; 78; 10; 2
j3018_1.sm; 78; 10; 3
j3018_1.sm; 78; 10; 4
j3018_1.sm; 78; 9; 2
j3018_1.sm; 78; 9; 3
j3018_1.sm; 78; 9; 4
j3018_1.sm; 79; 11; 0
j3018_1.sm; 79; 11; 1
j3018_1.sm; 79; 11; 2
j3018_1.sm; 79; 3; 1
j3018_1.sm; 79; 3; 2
j3018_1.sm; 82; 12; 2
j3018_1.sm; 89; 15; 0
j3018_1.sm; 93; 10; 0
j3018_1.sm; 93; 9; 0
j3018_1.sm; 94; 3; 0
j3018_1.sm; 95; 10; 1
j3018_1.sm; 95; 9; 1
j3018_10.sm; 101; 16; 1
j3018_10.sm; 102; 2; 1
j3018_10.sm; 103; 3; 1
j3018_10.sm; 108; 2; 3
j3018_10.sm; 110; 3; 2
j3018_10.sm; 113; 3; 0
j3018_10.sm; 114; 16; 3
j3018_10.sm; 116; 15; 0
j3018_10.sm; 116; 16; 0
j3018_10.sm; 117; 16; 4
j3018_10.sm; 117; 2; 0
j3018_10.sm; 117; 2; 4
j3018_10.sm; 117; 3; 3
j3018_10.sm; 118; 15; 2
j3018_10.sm; 128; 3; 4
j3018_10.sm; 155; 15; 4
j3018_10.sm; 2126; 0; 1
j3018_10.sm; 49; Optimal; Time
j3018_10.sm; 50; 11; 3
j3018_10.sm; 53; 10; 4
j3018_10.sm; 53; 11; 4
j3018_10.sm; 53; 9; 4
j3018_10.sm; 56; 11; 0
j3018_10.sm; 56; 11; 1
j3018_10.sm; 56; 11; 2
j3018_10.sm; 57; 12; 2
j3018_10.sm; 57; 12; 3
j3018_10.sm; 57; 12; 4
j3018_10.sm; 57; 21; 2
j3018_10.sm; 57; 21; 3
j3018_10.sm; 57; 21; 4
j3018_10.sm; 58; 10; 3
j3018_10.sm; 60; 9; 3
j3018_10.sm; 618; 0; 0
j3018_10.sm; 65; 21; 0
j3018_10.sm; 67; 21; 1
j3018_10.sm; 71; 10; 1
j3018_10.sm; 71; 12; 0
j3018_10.sm; 71; 9; 1
j3018_10.sm; 73; 12; 1
j3018_10.sm; 75; 10; 2
j3018_10.sm; 75; 9; 2
j3018_10.sm; 84; 10; 0
j3018_10.sm; 84; 9; 0
j3018_10.sm; 85; 15; 1
j3018_10.sm; 93; 2; 2
j3018_10.sm; 94; 15; 3
j3018_10.sm; 99; 16; 2
j3018_2.sm; 105; 3; 0
j3018_2.sm; 106; 15; 2
j3018_2.sm; 106; 16; 2
j3018_2.sm; 107; 16; 3
j3018_2.sm; 107; 16; 4
j3018_2.sm; 107; 2; 3
j3018_2.sm; 107; 2; 4
j3018_2.sm; 108; 2; 2
j3018_2.sm; 115; 2; 0
j3018_2.sm; 116; 15; 0
j3018_2.sm; 116; 15; 3
j3018_2.sm; 119; 15; 1
j3018_2.sm; 128; 2; 1
j3018_2.sm; 129; 16; 0
j3018_2.sm; 132; 15; 4
j3018_2.sm; 142; 16; 1
j3018_2.sm; 2460; 0; 1
j3018_2.sm; 55; 12; 0
j3018_2.sm; 55; 12; 1
j3018_2.sm; 55; 12; 2
j3018_2.sm; 55; 12; 3
j3018_2.sm; 55; 12; 4
j3018_2.sm; 55; 21; 0
j3018_2.sm; 55; 21; 1
j3018_2.sm; 55; 21; 2
j3018_2.sm; 55; 21; 3
j3018_2.sm; 55; 21; 4
j3018_2.sm; 55; Optimal; Time
j3018_2.sm; 61; 9; 4
j3018_2.sm; 63; 11; 0
j3018_2.sm; 63; 11; 1
j3018_2.sm; 63; 11; 2
j3018_2.sm; 63; 11; 3
j3018_2.sm; 63; 11; 4
j3018_2.sm; 69; 10; 4
j3018_2.sm; 710; 0; 0
j3018_2.sm; 72; 10; 2
j3018_2.sm; 72; 10; 3
j3018_2.sm; 72; 9; 2
j3018_2.sm; 72; 9; 3
j3018_2.sm; 79; 3; 4
j3018_2.sm; 81; 3; 2
j3018_2.sm; 85; 3; 3
j3018_2.sm; 91; 3; 1
j3018_2.sm; 99; 10; 0
j3018_2.sm; 99; 10; 1
j3018_2.sm; 99; 9; 0
j3018_2.sm; 99; 9; 1
j3018_3.sm; 101; 12; 3
j3018_3.sm; 101; 21; 3
j3018_3.sm; 102; 2; 4
j3018_3.sm; 107; 16; 4
j3018_3.sm; 109; 15; 0
j3018_3.sm; 111; 15; 1
j3018_3.sm; 128; 16; 1
j3018_3.sm; 128; 2; 1
j3018_3.sm; 134; 2; 0
j3018_3.sm; 134; 3; 0
j3018_3.sm; 134; 3; 1
j3018_3.sm; 135; 15; 2
j3018_3.sm; 135; 3; 4
j3018_3.sm; 136; 16; 0
j3018_3.sm; 145; 16; 2
j3018_3.sm; 145; 16; 3
j3018_3.sm; 145; 2; 2
j3018_3.sm; 145; 2; 3
j3018_3.sm; 159; 3; 2
j3018_3.sm; 161; 3; 3
j3018_3.sm; 1814; 0; 1
j3018_3.sm; 56; Optimal; Time
j3018_3.sm; 59; 10; 4
j3018_3.sm; 59; 11; 4
j3018_3.sm; 595; 0; 0
j3018_3.sm; 61; 11; 0
j3018_3.sm; 61; 11; 1
j3018_3.sm; 61; 11; 2
j3018_3.sm; 65; 10; 2
j3018_3.sm; 65; 10; 3
j3018_3.sm; 65; 9; 2
j3018_3.sm; 67; 11; 3
j3018_3.sm; 67; 9; 4
j3018_3.sm; 72; 10; 0
j3018_3.sm; 72; 10; 1
j3018_3.sm; 72; 12; 0
j3018_3.sm; 72; 21; 0
j3018_3.sm; 72; 9; 0
j3018_3.sm; 72; 9; 1
j3018_3.sm; 73; 9; 3
j3018_3.sm; 78; 12; 4
j3018_3.sm; 78; 21; 4
j3018_3.sm; 83; 15; 4
j3018_3.sm; 89; 12; 1
j3018_3.sm; 89; 21; 1
j3018_3.sm; 93; 15; 3
j3018_3.sm; 95; 12; 2
j3018_3.sm; 95; 21; 2
j3018_4.sm; 104; 11; 2
j3018_4.sm; 105; 10; 0
j3018_4.sm; 105; 21; 0
j3018_4.sm; 112; 11; 1
j3018_4.sm; 114; 9; 1
j3018_4.sm; 116; 10; 1
j3018_4.sm; 116; 21; 1
j3018_4.sm; 120; 9; 0
j3018_4.sm; 123; 11; 0
j3018_4.sm; 123; 15; 4
j3018_4.sm; 131; 15; 2
j3018_4.sm; 133; 15; 1
j3018_4.sm; 134; 15; 0
j3018_4.sm; 139; 16; 3
j3018_4.sm; 139; 2; 3
j3018_4.sm; 140; 16; 4
j3018_4.sm; 140; 2; 4
j3018_4.sm; 141; 16; 0
j3018_4.sm; 141; 2; 0
j3018_4.sm; 142; 3; 4
j3018_4.sm; 146; 15; 3
j3018_4.sm; 151; 3; 3
j3018_4.sm; 153; 3; 2
j3018_4.sm; 167; 3; 0
j3018_4.sm; 171; 16; 1
j3018_4.sm; 171; 2; 1
j3018_4.sm; 175; 16; 2
j3018_4.sm; 175; 2; 2
j3018_4.sm; 183; 3; 1
j3018_4.sm; 2599; 0; 1
j3018_4.sm; 70; Optimal; Time
j3018_4.sm; 79; 12; 4
j3018_4.sm; 79; 21; 4
j3018_4.sm; 80; 11; 4
j3018_4.sm; 80; 12; 3
j3018_4.sm; 80; 9; 4
j3018_4.sm; 85; 12; 2
j3018_4.sm; 854; 0; 0
j3018_4.sm; 87; 9; 3
j3018_4.sm; 89; 10; 4
j3018_4.sm; 94; 12; 0
j3018_4.sm; 94; 12; 1
j3018_4.sm; 95; 9; 2
j3018_4.sm; 96; 11; 3
j3018_4.sm; 97; 10; 2
j3018_4.sm; 97; 10; 3
j3018_4.sm; 97; 21; 2
j3018_4.sm; 97; 21; 3
j3018_5.sm; 102; 15; 1
j3018_5.sm; 110; 15; 4
j3018_5.sm; 110; 3; 1
j3018_5.sm; 113; 16; 1
j3018_5.sm; 116; 2; 1
j3018_5.sm; 124; 16; 0
j3018_5.sm; 124; 2; 0
j3018_5.sm; 127; 15; 2
j3018_5.sm; 127; 16; 2
j3018_5.sm; 127; 16; 3
j3018_5.sm; 127; 16; 4
j3018_5.sm; 127; 2; 4
j3018_5.sm; 127; 3; 4
j3018_5.sm; 128; 2; 2
j3018_5.sm; 128; 2; 3
j3018_5.sm; 131; 3; 2
j3018_5.sm; 131; 3; 3
j3018_5.sm; 134; 3; 0
j3018_5.sm; 3000; 0; 1
j3018_5.sm; 52; Optimal; Time
j3018_5.sm; 56; 10; 2
j3018_5.sm; 56; 10; 3
j3018_5.sm; 56; 10; 4
j3018_5.sm; 56; 9; 2
j3018_5.sm; 56; 9; 3
j3018_5.sm; 56; 9; 4
j3018_5.sm; 57; 11; 0
j3018_5.sm; 57; 11; 1
j3018_5.sm; 57; 11; 2
j3018_5.sm; 57; 11; 3
j3018_5.sm; 57; 11; 4
j3018_5.sm; 57; 12; 0
j3018_5.sm; 57; 12; 1
j3018_5.sm; 57; 12; 2
j3018_5.sm; 57; 12; 3
j3018_5.sm; 57; 12; 4
j3018_5.sm; 57; 21; 0
j3018_5.sm; 57; 21; 1
j3018_5.sm; 57; 21; 2
j3018_5.sm; 57; 21; 3
j3018_5.sm; 57; 21; 4
j3018_5.sm; 756; 0; 0
j3018_5.sm; 87; 15; 3
j3018_5.sm; 90; 10; 1
j3018_5.sm; 90; 9; 1
j3018_5.sm; 94; 10; 0
j3018_5.sm; 94; 9; 0
j3018_5.sm; 96; 15; 0
j3018_6.sm; 105; 15; 1
j3018_6.sm; 106; 9; 1
j3018_6.sm; 107; 15; 0
j3018_6.sm; 107; 16; 0
j3018_6.sm; 107; 2; 0
j3018_6.sm; 109; 2; 1
j3018_6.sm; 114; 2; 2
j3018_6.sm; 115; 16; 1
j3018_6.sm; 117; 16; 2
j3018_6.sm; 120; 15; 3
j3018_6.sm; 131; 2; 3
j3018_6.sm; 134; 15; 2
j3018_6.sm; 134; 2; 4
j3018_6.sm; 135; 15; 4
j3018_6.sm; 138; 16; 3
j3018_6.sm; 141; 16; 4
j3018_6.sm; 2305; 0; 1
j3018_6.sm; 62; Optimal; Time
j3018_6.sm; 65; 10; 3
j3018_6.sm; 65; 10; 4
j3018_6.sm; 65; 11; 3
j3018_6.sm; 65; 11; 4
j3018_6.sm; 65; 12; 3
j3018_6.sm; 65; 21; 3
j3018_6.sm; 75; 9; 2
j3018_6.sm; 76; 3; 3
j3018_6.sm; 76; 3; 4
j3018_6.sm; 76; 9; 3
j3018_6.sm; 76; 9; 4
j3018_6.sm; 78; 10; 1
j3018_6.sm; 78; 11; 1
j3018_6.sm; 78; 12; 1
j3018_6.sm; 78; 21; 0
j3018_6.sm; 78; 21; 1
j3018_6.sm; 81; 12; 4
j3018_6.sm; 81; 21; 4
j3018_6.sm; 85; 3; 0
j3018_6.sm; 85; 3; 1
j3018_6.sm; 85; 3; 2
j3018_6.sm; 87; 21; 2
j3018_6.sm; 88; 10; 0
j3018_6.sm; 88; 10; 2
j3018_6.sm; 88; 11; 0
j3018_6.sm; 88; 11; 2
j3018_6.sm; 88; 12; 0
j3018_6.sm; 88; 12; 2
j3018_6.sm; 975; 0; 0
j3018_6.sm; 99; 9; 0
j3018_7.sm; 102; 15; 0
j3018_7.sm; 103; 3; 4
j3018_7.sm; 113; 2; 0
j3018_7.sm; 114; 3; 1
j3018_7.sm; 117; 16; 0
j3018_7.sm; 120; 3; 2
j3018_7.sm; 120; 3; 3
j3018_7.sm; 123; 15; 2
j3018_7.sm; 128; 15; 4
j3018_7.sm; 129; 15; 1
j3018_7.sm; 134; 15; 3
j3018_7.sm; 143; 3; 0
j3018_7.sm; 150; 16; 1
j3018_7.sm; 150; 16; 2
j3018_7.sm; 150; 2; 1
j3018_7.sm; 150; 2; 2
j3018_7.sm; 157; 16; 3
j3018_7.sm; 157; 16; 4
j3018_7.sm; 157; 2; 3
j3018_7.sm; 157; 2; 4
j3018_7.sm; 1942; 0; 1
j3018_7.sm; 48; Optimal; Time
j3018_7.sm; 50; 10; 0
j3018_7.sm; 50; 10; 1
j3018_7.sm; 50; 10; 2
j3018_7.sm; 50; 10; 3
j3018_7.sm; 50; 10; 4
j3018_7.sm; 50; 21; 0
j3018_7.sm; 50; 21; 1
j3018_7.sm; 50; 21; 2
j3018_7.sm; 50; 9; 3
j3018_7.sm; 52; 11; 3
j3018_7.sm; 52; 11; 4
j3018_7.sm; 54; 12; 3
j3018_7.sm; 59; 21; 3
j3018_7.sm; 594; 0; 0
j3018_7.sm; 62; 21; 4
j3018_7.sm; 62; 9; 0
j3018_7.sm; 62; 9; 1
j3018_7.sm; 62; 9; 2
j3018_7.sm; 62; 9; 4
j3018_7.sm; 63; 11; 0
j3018_7.sm; 63; 11; 1
j3018_7.sm; 63; 11; 2
j3018_7.sm; 63; 12; 4
j3018_7.sm; 64; 12; 1
j3018_7.sm; 64; 12; 2
j3018_7.sm; 69; 12; 0
j3018_8.sm; 106; 10; 1
j3018_8.sm; 106; 15; 3
j3018_8.sm; 106; 9; 1
j3018_8.sm; 107; 15; 2
j3018_8.sm; 112; 15; 1
j3018_8.sm; 114; 16; 0
j3018_8.sm; 114; 2; 0
j3018_8.sm; 115; 16; 1
j3018_8.sm; 115; 16; 2
j3018_8.sm; 115; 2; 1
j3018_8.sm; 115; 2; 2
j3018_8.sm; 117; 15; 0
j3018_8.sm; 122; 16; 3
j3018_8.sm; 122; 16; 4
j3018_8.sm; 122; 2; 3
j3018_8.sm; 122; 2; 4
j3018_8.sm; 128; 3; 0
j3018_8.sm; 129; 3; 1
j3018_8.sm; 129; 3; 2
j3018_8.sm; 133; 3; 3
j3018_8.sm; 133; 3; 4
j3018_8.sm; 1812; 0; 1
j3018_8.sm; 52; 11; 4
j3018_8.sm; 52; 12; 3
j3018_8.sm; 52; 12; 4
j3018_8.sm; 52; 21; 4
j3018_8.sm; 52; Optimal; Time
j3018_8.sm; 571; 0; 0
j3018_8.sm; 58; 11; 2
j3018_8.sm; 58; 11; 3
j3018_8.sm; 58; 21; 2
j3018_8.sm; 58; 21; 3
j3018_8.sm; 67; 12; 2
j3018_8.sm; 72; 10; 2
j3018_8.sm; 72; 10; 4
j3018_8.sm; 72; 9; 2
j3018_8.sm; 72; 9; 4
j3018_8.sm; 77; 11; 0
j3018_8.sm; 77; 11; 1
j3018_8.sm; 77; 12; 0
j3018_8.sm; 77; 12; 1
j3018_8.sm; 77; 21; 0
j3018_8.sm; 77; 21; 1
j3018_8.sm; 95; 10; 0
j3018_8.sm; 95; 15; 4
j3018_8.sm; 95; 9; 0
j3018_8.sm; 99; 10; 3
j3018_8.sm; 99; 9; 3
j3018_9.sm; 101; 15; 2
j3018_9.sm; 113; 15; 0
j3018_9.sm; 1178; 0; 0
j3018_9.sm; 121; 16; 1
j3018_9.sm; 121; 2; 1
j3018_9.sm; 128; 16; 2
j3018_9.sm; 128; 2; 2
j3018_9.sm; 130; 16; 0
j3018_9.sm; 130; 16; 3
j3018_9.sm; 130; 16; 4
j3018_9.sm; 130; 2; 0
j3018_9.sm; 130; 2; 3
j3018_9.sm; 130; 2; 4
j3018_9.sm; 47; Optimal; Time
j3018_9.sm; 5422; 0; 1
j3018_9.sm; 59; 10; 3
j3018_9.sm; 59; 11; 3
j3018_9.sm; 59; 12; 3
j3018_9.sm; 60; 11; 0
j3018_9.sm; 60; 11; 1
j3018_9.sm; 61; 12; 0
j3018_9.sm; 61; 12; 1
j3018_9.sm; 61; 21; 2
j3018_9.sm; 61; 21; 3
j3018_9.sm; 62; 10; 0
j3018_9.sm; 62; 10; 1
j3018_9.sm; 65; 10; 2
j3018_9.sm; 65; 11; 2
j3018_9.sm; 65; 12; 2
j3018_9.sm; 67; 11; 4
j3018_9.sm; 67; 12; 4
j3018_9.sm; 70; 21; 4
j3018_9.sm; 70; 3; 4
j3018_9.sm; 71; 9; 0
j3018_9.sm; 71; 9; 1
j3018_9.sm; 74; 10; 4
j3018_9.sm; 77; 3; 0
j3018_9.sm; 78; 3; 1
j3018_9.sm; 78; 3; 3
j3018_9.sm; 80; 21; 0
